name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
GRID1-GRID2	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID1-GRID9	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID2-GRID3	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID2-GRID10	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID3-GRID4	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID3-GRID11	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID4-GRID5	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID4-GRID12	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID5-GRID13	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID5-GRID6	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID6-GRID14	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID6-GRID7	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID7-GRID15	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID7-GRID8	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID8-GRID16	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID9-GRID10	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID9-GRID17	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID10-GRID11	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID10-GRID18	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID11-GRID19	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID11-GRID12	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID12-GRID13	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID12-GRID20	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID13-GRID21	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID13-GRID14	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID14-GRID22	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID14-GRID15	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID15-GRID23	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID15-GRID16	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID16-GRID24	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID17-GRID18	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID17-GRID25	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID18-GRID19	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID18-GRID26	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID19-GRID27	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID19-GRID20	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID20-GRID28	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID20-GRID21	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID21-GRID29	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID21-GRID22	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID22-GRID30	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID22-GRID23	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID23-GRID31	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID23-GRID24	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID24-GRID32	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID25-GRID26	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID26-GRID27	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID27-GRID28	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID28-GRID29	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID29-GRID30	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID30-GRID31	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID31-GRID32	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID33-GRID34	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID33-GRID41	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID34-GRID35	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID34-GRID42	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID35-GRID36	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID35-GRID43	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID36-GRID44	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID36-GRID37	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID37-GRID45	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID37-GRID38	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID38-GRID39	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID38-GRID46	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID39-GRID47	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID39-GRID40	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID40-GRID48	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID41-GRID49	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID41-GRID42	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID42-GRID50	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID42-GRID43	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID43-GRID44	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID43-GRID51	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID44-GRID45	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID44-GRID52	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID45-GRID46	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID45-GRID53	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID46-GRID47	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID46-GRID54	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID47-GRID48	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID47-GRID55	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID48-GRID56	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID49-GRID57	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID49-GRID50	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID50-GRID51	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID50-GRID58	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID51-GRID52	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID51-GRID59	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID52-GRID60	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID52-GRID53	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID53-GRID61	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID53-GRID54	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID54-GRID55	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID54-GRID62	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID55-GRID63	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID55-GRID56	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID56-GRID64	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID57-GRID58	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID58-GRID59	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID59-GRID60	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID60-GRID61	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID61-GRID62	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID62-GRID63	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
GRID63-GRID64	ECOG	V	n/a	n/a	bipolar	GRID	1999	grid	n/a
LSP1-LSP2	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP1-LSP9	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP2-LSP3	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP2-LSP10	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP3-LSP4	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP3-LSP11	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP4-LSP5	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP4-LSP12	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP5-LSP6	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP5-LSP13	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP6-LSP7	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP6-LSP14	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP7-LSP8	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP7-LSP15	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP8-LSP16	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP9-LSP10	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP10-LSP11	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP11-LSP12	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP12-LSP13	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP13-LSP14	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP14-LSP15	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LSP15-LSP16	ECOG	V	n/a	n/a	bipolar	LSP	1999	grid	n/a
LIH1-LIH2	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
LIH2-LIH3	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
LIH3-LIH4	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
LIH4-LIH5	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
LIH5-LIH6	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
LIH6-LIH7	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
LIH7-LIH8	ECOG	V	n/a	n/a	bipolar	LIH	1999	strip	n/a
